typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,duration_days,in_winter,roof_conc_abs,roof_makeshift_abs,roof_straw_abs,roof_iron_abs,roof_half_conc_abs,roof_wood_abs,wall_conc_abs,wall_wood_abs,wall_iron_abs,wall_makeshift_abs,wall_bamboo_abs,wall_half_wood_abs
Rammasun,PH051724000,PH051700000,NAGA CITY,284,1896,2180,196003,35929,2458.118565,120.0036503,23.67473469,218.06,116982.02,527976.3536,1508263.177,175.925021,3.496529454,6.26402762,17.82478994,31.4534921,0,,62328,79.737,2.559654699,11.0,0.0,647.823187921,328.368604375,4145.2392476,29736.6394728,805.788413747,265.141073536,19922.3984705,6129.16436236,385.242630499,835.319824149,2886.182642,5770.6921064
Rammasun,PH051725000,PH051700000,OCAMPO,1138,5152,6290,45934,8587,388.3463954,124.4643892,21.73860613,211.2,101854.692,541474.7215,1501424.311,257.8468488,6.362983595,8.822615322,31.51982412,43.75509549,0,,59566,118.281,9.141376758,11.0,0.0,121.592486742,39.937699063,2238.29036534,5932.92263801,224.60011221,29.656707225,3204.24622873,574.405760108,190.149480386,98.735266662,3263.60610744,1255.85715667
Rammasun,PH051726000,PH051700000,PAMPLONA,1191,4069,5260,36390,6839,554.5058361,138.9778121,11.18557264,225.6,132387.466,508185.927,1502223.941,28.07577895,2.286185255,3.403629336,12.32571021,15.89400024,0,,44353,65.626,6.441330036,11.0,0.0,24.07047601,11.537912764,1837.91038428,4883.92009943,74.797520651,6.763606864,2679.9047091,1049.40792715,138.122687192,85.185797515,2292.30932185,594.069543508
Rammasun,PH051728000,PH051700000,PILI (Capital),1511,5162,6673,89545,16193,725.1194429,129.8886456,19.3709776,212.0,110733.1014,531898.5426,1502238.821,140.1908139,3.077473983,5.816913697,15.8728082,29.37846751,0,,70605,123.49,4.319615836,11.0,0.0,315.754950096,51.687278736,4404.68102122,11039.1551451,317.565019829,64.156585035,7887.43308381,976.923722386,270.616541578,261.939052931,4442.47030146,2353.61729784
Rammasun,PH051729000,PH051700000,PRESENTACION (PARUBCAN),241,1910,2151,20996,3815,135.9307527,83.4717138,49.68645874,118.82,84974.8552,578605.3707,1519835.091,278.2062618,14.66786829,7.277347286,71.9882388,32.89272679,1,25937.20724,72740,154.461,8.434939989,11.0,0.0,39.06927766,22.40737961,1654.89031292,1936.41892462,142.67946637,19.53463883,1062.8788876,788.18506585,7.486414845,73.328469795,1192.64340395,690.477761785
Rammasun,PH051730000,PH051700000,RAGAY,1546,8259,9805,58214,11630,153.6966778,106.1864113,28.76005304,162.48,174651.9417,475752.8778,1532850.89,185.8828173,7.311993968,6.434264137,39.49489891,30.80739561,1,60787.35817,137468,378.759,6.166901433,11.0,0.0,36.33313181,58.43046908,4743.70395723,6447.96130788,295.7643908,47.8067432,3491.02075902,933.59066724,55.94311446,83.80832697,5108.69153852,1956.94558216
Rammasun,PH051731000,PH051700000,SAG��AY,1274,5068,6342,34546,6168,335.6261537,119.3170624,23.6186313,186.65,88186.08251,555975.2975,1499214.374,162.9596663,8.855716214,8.298620994,45.1444449,39.52525116,1,24802.42512,71458,102.93,9.650900249,11.0,0.0,57.239928192,56.643679968,2221.22729638,3512.50448026,303.093379704,17.291229336,1939.68357022,793.587795792,61.486250784,62.079365664,2643.71100679,667.45201692
Rammasun,PH051732000,PH051700000,SAN FERNANDO,5273,4475,9748,35258,6529,418.0559179,138.2909488,6.377700717,228.18,124726.4715,513671.4615,1495088.694,86.51596589,5.733302323,6.011161997,29.26321053,27.89599476,1,9490.266694,43080,84.338,5.655454081,11.0,0.0,32.832754453,28.310880046,2123.11936303,4145.77443063,165.933209613,33.02936223,2917.0907609,802.18512797,52.00263623,134.653208056,1740.40757282,882.660687497
Rammasun,PH051733000,PH051700000,SAN JOSE,729,4114,4843,40623,7687,787.9698956,97.86437201,38.67119205,175.2,93646.63951,559829.7287,1513768.47,45.25874695,2.708540526,5.430173197,14.32122559,26.0803223,1,3404.458731,49434,51.554,5.939984738,11.0,0.0,92.076661697,29.824829735,2453.24250926,4861.64768533,221.584485751,28.623828229,3859.16712837,726.954685694,38.611885557,89.151004871,1971.22779829,1001.88749722
Rammasun,PH051734000,PH051700000,SIPOCOT,1219,6354,7573,64855,13156,255.7030997,109.5041825,28.23338916,175.13,153311.1658,495710.1874,1524963.782,110.4843282,4.552140341,3.416642178,24.38337221,15.35322368,1,18002.11926,111677,253.634,6.142934238,11.0,0.0,46.338510504,194.04251438,3867.19705658,8576.55519292,358.089125108,113.777600508,3564.26110669,2996.86187658,44.72928174,103.125845108,4014.24595744,2432.77593244
Rammasun,PH051735000,PH051700000,SIRUMA,35,705,740,17764,3385,137.6734093,80.87066459,63.78058209,126.3,138286.4729,532029.9138,1549497.838,25.7234279,3.236080781,3.440155443,17.23720992,14.81267245,1,135918.8687,180848,129.03,9.440441342,11.0,0.0,38.103194955,20.54779625,2248.88643486,1012.62729944,44.885963175,19.94931471,692.61164031,1001.33388332,6.40159691,64.84199711,1194.41434764,425.396534715
Rammasun,PH051737000,PH051700000,TINAMBAC,195,5378,5573,67572,12215,205.4828263,87.95855207,50.66223574,175.16,122137.5569,538818.5746,1533031.513,127.6268333,4.746732063,5.711067889,25.09202065,29.75264568,1,126659.698,216900,328.845,7.399514592,11.0,0.0,33.942003725,16.088119985,6832.15189454,4758.15833524,482.25108274,92.408563765,2819.98162642,2710.55186325,43.10272848,57.27349656,4704.69297487,1879.39731042
Rammasun,PH052002000,PH052000000,BARAS,4,81,85,12848,2566,180.6346394,70.0,63.41774614,55.2,63487.18321,647544.1073,1514315.752,189.2018306,11.90409958,6.599800726,60.49819651,29.06550515,1,42960.62707,73442,71.127,7.020547945,11.0,0.0,187.095417462,9.659247686,860.092962256,1385.47201424,116.330934056,7.349426862,1110.95825504,415.846468068,42.089723364,15.78364562,626.505535378,354.81636996
Rammasun,PH052010000,PH052000000,VIGA,21,16,37,21624,3927,128.5444234,60.40349723,77.92365492,32.04,78832.93027,641522.2144,1531138.549,146.5221085,11.04692175,7.312264567,57.44987353,33.45300354,1,38264.5423,90034,168.222,7.704402516,11.0,0.0,119.352431352,1.715930139,1705.8245857,2011.0693807,76.835509212,12.202166823,1279.38201491,907.689081222,16.277124402,4.595893764,1109.52543009,609.530451684
Rammasun,PH052011000,PH052000000,VIRAC (Capital),73,766,839,73650,13938,548.1338146,79.9022065,48.40308486,59.8,50987.42917,629234.8485,1503953.959,166.7309771,9.979699236,8.548121864,51.31138591,39.80480423,1,28828.17974,60469,134.365,3.99185336,11.0,0.0,750.428930814,61.438620372,1961.02061105,10745.9081454,386.185643634,33.018034836,7430.6582132,2792.3263758,236.109678186,195.328999692,1173.85619961,2109.72053351
Rammasun,PH054106000,PH054100000,CAWAYAN,123,14,137,67033,13316,249.6452686,41.01321623,132.9248087,85.35,133446.8502,582430.548,1328737.785,25.964017,1.530326649,1.24113814,8.405429467,5.749170219,1,49597.98676,138401,268.513,8.184028762,11.0,0.0,25.237375372,62.351144668,6271.80461419,6631.27807705,241.557686244,83.771102476,2610.93853501,2025.55885251,71.517945648,152.21579522,7402.42703846,1053.34184647
Rammasun,PH054108000,PH054100000,DIMASALANG,4,31,35,26192,5156,323.9459266,49.48698358,115.6959429,102.04,115832.3796,592674.6419,1343720.473,59.61633844,4.858997464,3.792277907,25.04184998,17.10576263,1,16785.87294,80877,80.853,8.838576665,11.0,0.0,24.00545948,32.4901473,2735.79450242,2313.21565146,31.662372124,18.831867208,992.217077204,1594.60493676,12.8697627,197.820685104,1716.66008896,641.827449272
Rammasun,PH054113000,PH054100000,MOBO,10,121,131,38813,6755,258.3898649,52.80237799,108.6606392,131.45,112692.7193,572172.551,1356930.62,175.0667224,9.251404701,5.847852767,46.01288003,25.41074263,1,22494.16633,57061,150.211,9.061396955,11.0,0.0,32.057493965,5.82863281,3494.26699755,3115.59997658,85.680940135,21.565952205,1611.09680994,2218.30094987,23.563729945,37.00089078,2279.25505038,585.782569085
Rammasun,PH054114000,PH054100000,MONREAL,77,574,651,26614,5008,298.466956,69.50134986,71.61757987,199.2,83830.56728,569350.9351,1396282.81,113.4684659,8.628991271,6.0404463,44.2990374,28.81987768,1,5157.268486,93622,89.169,8.070940107,11.0,0.0,24.06025992,9.991125264,3904.89833677,1021.13366894,38.129394576,9.787224544,736.393933136,1086.24620758,3.60878984,60.347010976,2759.92345341,361.480605056
Rammasun,PH054119000,PH054100000,SAN JACINTO,16,74,90,30372,6530,282.3358804,61.49278447,77.71623018,199.23,85587.76896,575055.2626,1388298.602,108.04621,7.395642103,5.300514498,39.08196722,24.83361613,1,33231.00288,58437,107.574,8.119320427,11.0,0.0,23.62298024,4.4439262,4461.93667136,1682.84501359,148.75461458,208.3967875,1380.91789987,1969.52507359,10.07969494,37.50583207,2449.83414978,682.13734322
Rammasun,PH054120000,PH054100000,SAN PASCUAL,53,455,508,46674,9183,182.142439,89.23850155,45.66541939,256.04,128429.4464,502999.4112,1443567.442,58.86474248,5.185826825,3.756336604,28.0460395,17.48350976,1,126512.5503,170495,256.25,8.617217294,11.0,0.0,56.969477034,348.36509421,5999.91214662,2530.66725616,172.218083013,74.867933772,1590.00898365,652.929014007,41.993803902,378.796885851,5769.13837025,750.132942339
Rammasun,PH054121000,PH054100000,USON,1,10,11,56168,10891,238.6441369,49.75608313,116.6579651,96.34,117810.973,582680.6494,1345590.808,81.71391273,4.671477028,4.61709118,24.26422775,21.1504592,1,34120.76526,113183,235.363,8.163010967,11.0,0.0,23.213578386,78.585404548,5892.41455924,4517.06349834,224.468879263,155.254091115,2126.84633205,3250.92604585,20.329336638,191.802871285,4308.93542102,992.160004043
Rammasun,PH056202000,PH056200000,BARCELONA,282,1917,2199,20990,4651,352.0099281,89.35598828,35.62461567,196.8,35565.53763,621051.4176,1418878.234,90.72904401,4.191145435,3.198953349,22.86425942,14.35994355,1,12700.52651,41088,59.629,8.199142449,11.0,0.0,57.908610337,6.866634078,1711.3940433,2564.4588594,146.488189013,163.88365922,1917.82484122,1452.56456311,11.448334178,32.055333838,304.067738652,933.039188997
Rammasun,PH056203000,PH056200000,BULAN,218,1171,1389,100076,19582,500.9937173,74.11464819,57.17549719,214.25,59156.9049,600504.0608,1402358.821,74.31578507,6.154126022,6.42990326,32.12408326,29.71040341,1,40061.51161,78529,199.755,7.665174467,11.0,0.0,112.506638202,46.756000146,12631.009927,5841.36983555,503.670736856,446.686842708,7614.8505972,4120.46887834,89.470882534,122.290823666,4213.91161709,3421.00722075
Rammasun,PH056204000,PH056200000,BULUSAN,225,2833,3058,22884,4900,258.2815092,82.15888742,43.96770916,196.8,43920.10208,619950.2484,1410514.009,313.7008008,10.82556446,8.591188667,53.97564119,42.19875043,1,16834.46958,46028,88.601,7.33700402,11.0,0.0,68.2655652,7.560357,2434.656924,2314.8030514,59.3710313,15.343076,2306.2502827,1194.898565,9.3822652,27.7000234,526.5238209,835.2450428
Rammasun,PH056205000,PH056200000,CASIGURAN,418,2820,3238,32842,6410,374.3019307,85.97473167,35.01082471,196.78,36006.4858,613113.5628,1421797.399,96.2743641,4.212433128,4.702252344,22.66957878,23.27157986,1,15032.17207,47881,87.742,7.682236161,11.0,0.0,30.14465314,57.37878168,1236.34644801,4837.90452095,215.58622236,32.63938027,3111.24526316,1447.53992942,16.19683287,58.97307688,516.84505614,1259.19984153
Rammasun,PH056206000,PH056200000,CASTILLA,271,1433,1704,57827,11022,296.5031021,91.55685904,32.17884931,193.78,47510.07438,588565.9144,1431796.471,108.7510711,4.974408732,5.359765546,25.9754771,25.45305418,1,55324.9094,107757,195.03,8.601518322,11.0,0.0,201.261455472,30.189213912,6504.51881449,4033.82473738,213.421003026,38.7847647,4182.31050917,2249.1955132,25.118983692,92.730907632,2913.17394245,1559.47013284
Rammasun,PH056208000,PH056200000,GUBAT,1170,2008,3178,59534,12710,575.4189944,95.48636197,26.1258869,196.84,26394.85061,619893.153,1429093.979,33.59654365,2.351203784,1.831216945,14.49046741,9.158326088,1,36947.72655,76889,103.462,6.512245104,11.0,0.0,92.79483301,35.159673,4491.09216325,7667.9245705,376.52006133,46.5086862,5376.21304258,2760.03691063,59.14523511,140.08082468,1921.77547537,2452.74849892
Rammasun,PH056209000,PH056200000,IROSIN,405,18,423,56662,10447,421.8779084,74.99988225,51.004199,200.31,51236.76077,611761.9784,1405545.365,224.2217807,10.24244314,9.026013399,50.81347122,43.4290832,0,,48380,134.309,6.856447002,11.0,0.0,60.678202718,9.943914268,4970.33594765,5214.87517619,138.808986037,52.357773144,5303.02922919,2337.85539096,18.843870273,101.311119716,1025.67376689,1660.28662297
Rammasun,PH056210000,PH056200000,JUBAN,413,2357,2770,32320,6025,264.3114164,80.75417673,42.22814706,193.97,44511.90376,605739.6127,1416406.654,123.4524185,8.395857439,8.366001197,42.92682098,40.39225608,1,479.2140111,92404,122.28,7.982673267,11.0,0.0,14.364714625,22.14559845,2138.74631805,3570.03046643,262.954069725,16.758832725,2589.6034666,1541.71648183,19.40901935,134.262395375,721.935503,1018.07312783
Rammasun,PH056212000,PH056200000,MATNOG,128,1721,1849,41101,7481,296.3131182,70.0,63.83295302,200.08,63779.5514,612607.4703,1391954.747,132.2541719,10.70954129,6.988012395,53.16117507,31.61457428,1,45604.39314,102880,138.708,8.598330941,11.0,0.0,149.616012627,3.586002388,5676.44358607,1437.58877388,161.768582925,51.997042107,2131.39015724,2276.73939648,15.352388504,28.910346943,1581.89424904,1446.71346928
Rammasun,PH056213000,PH056200000,PILAR,571,4405,4976,74564,13727,370.6922266,89.72216156,35.53519197,188.51,59136.53029,575811.6485,1431968.655,28.62279207,2.663168936,1.919436733,16.18956564,9.296030812,1,108872.5324,179874,201.148,9.422777748,11.0,0.0,244.606038999,36.327626972,8920.04743063,4222.88502705,259.742541086,43.391335267,4492.68317217,1687.82745825,93.407197191,95.234727609,5105.71867905,2252.12876574
Rammasun,PH056214000,PH056200000,PRIETO DIAZ,896,3533,4429,22442,4219,399.4446719,116.6385058,12.74257727,199.18,12878.7558,625428.9946,1441428.229,54.06221754,3.285076315,3.309876317,17.392381,15.16943438,1,37261.40412,50702,56.183,9.834239373,11.0,0.0,32.315215331,16.986204499,1340.2528605,2736.02160548,89.90258662,3.521531796,1623.18715161,1164.78515678,29.674733086,67.442575579,602.832865531,731.07751742
Rammasun,PH082601000,PH082600000,ARTECHE,106,1960,2066,16026,3198,158.7660118,60.71555,66.45106286,92.64,155804.4575,752188.0853,1354977.834,36.94530538,4.359329323,3.444048847,23.30955134,16.10325343,1,56752.4796,106774,100.941,8.760763759,11.0,0.0,6.331419588,5.69827635,1842.65412653,1214.15521601,63.525241494,65.635716822,459.796006176,749.713510416,45.809933286,1.484581956,1666.33636205,274.859606112
Rammasun,PH082611000,PH082600000,JIPAPAD,10,450,460,7885,1429,67.7457879,59.99857705,65.72750705,90.4,144905.7585,740693.35,1358221.148,90.30884461,6.758956859,3.883544403,36.53215789,16.81590461,0,,45100,116.391,10.28535193,11.0,0.0,0.0,8.503651759,583.659723975,818.669731547,10.629565056,7.537327663,45.57749772,617.138707515,0.0,43.056188697,554.88178604,168.345820028
Rammasun,PH082621000,PH082600000,SAN POLICARPO,124,727,851,14687,2919,208.403099,61.31480872,66.31280625,79.25,169286.1951,766878.83,1351920.641,41.67248545,2.730616433,2.353853973,14.31292682,10.49367462,1,62571.75181,81818,70.474,7.966228638,11.0,0.0,8.227884546,1.898742363,1522.1585009,1336.08174349,42.616217805,8.016913821,609.380542659,600.275603697,53.328927372,13.657408443,1322.16717406,320.190346686
Rammasun,PH084801000,PH084800000,ALLEN,316,284,600,25469,5003,572.9293202,64.65268256,63.97102735,199.35,70190.19235,641323.4447,1383560.991,77.24141168,7.06459787,4.417292722,36.06867421,18.43993543,1,20471.69194,44176,44.454,5.669637599,11.0,0.0,44.295066103,3.833228558,3046.56357204,1790.75584422,102.006427156,15.545866927,1761.05257294,1137.98009363,18.20596703,13.279648011,1231.79437344,840.687344941
Rammasun,PH084802000,PH084800000,BIRI,350,1634,1984,11767,2210,452.3681378,80.0,45.70402562,237.6,56839.97935,651034.3327,1399777.001,28.37818553,5.281523364,4.242815566,28.35554192,19.48155612,1,4951.935623,112135,26.012,8.447352766,11.0,0.0,58.34319556,1.00591686,1636.02366863,478.21301801,22.73372855,13.68047239,445.10247977,587.81656466,1.86148742,26.4744961,906.13102398,242.61394586
Rammasun,PH084803000,PH084800000,BOBON,350,1634,1984,23668,4191,197.6153898,62.99112269,64.80052452,176.84,85078.74319,666258.8559,1375533.999,72.22845789,6.052702499,5.29395451,32.13145161,24.35844188,1,11196.61161,62299,119.768,8.627682947,11.0,0.0,41.734594077,131.655504024,1889.95208648,1743.98181543,196.979217039,186.696782943,999.663999906,1574.87950848,18.77018979,39.155021004,1039.02085109,519.510425544
Rammasun,PH084804000,PH084800000,CAPUL,18,356,374,12679,2420,372.6377663,60.0,77.12823472,165.6,78969.97404,626356.5297,1374171.536,59.63904598,6.748227625,4.610845649,35.07964308,20.35106568,1,32897.00033,32897,34.025,7.737203249,11.0,0.0,27.17380974,0.57409418,1298.79329448,849.65997204,119.79440198,124.00442758,836.3235287,912.85736938,11.86274562,3.06135324,413.66540072,242.22960234
Rammasun,PH084805000,PH084800000,CATARMAN (Capital),18,398,416,94037,16226,310.310122,62.26147135,63.99008033,178.4,91220.23679,676608.5684,1373952.779,55.25672547,6.368671134,4.996441704,33.87089659,22.85130228,1,11893.04859,82729,303.042,6.998309176,11.0,0.0,242.712256206,67.001713506,7895.19616281,6978.79808917,763.085803984,279.205990546,4970.9117354,4235.89426658,114.719312792,167.428175712,4243.64555658,2493.40095294
Rammasun,PH084806000,PH084800000,CATUBIG,156,2174,2330,33025,5915,136.3801548,64.61280195,56.340913,99.23,126804.2048,727542.1412,1370691.146,85.42562069,7.442121015,5.652821202,38.44703084,26.13162882,1,6416.094894,85170,242.154,5.947009841,11.0,0.0,10.275910645,8.03389496,2611.20187101,3071.37575153,130.22378824,83.888783615,938.608909875,1963.53530828,55.731076765,26.45818539,2129.97795465,800.68856504
Rammasun,PH084807000,PH084800000,GAMAY,153,850,1003,23511,4716,277.6354168,69.36643066,52.70208927,104.79,141321.3544,745782.3932,1370443.686,45.48213581,4.224268417,3.992261937,21.7895104,18.25694477,1,42000.74908,75241,84.683,9.004295862,11.0,0.0,25.452096372,1.262086488,2159.64192744,2432.04246389,92.763427608,4.83800292,1122.8170234,996.023581164,22.957615332,11.373497028,1821.02344549,741.804832872
Rammasun,PH084808000,PH084800000,LAOANG,1186,7200,8386,61359,11418,297.950344,78.68022509,41.97274258,104.99,110864.6762,720162.5285,1387002.759,24.72134354,3.011626766,3.658555244,16.18971745,17.49545897,1,64968.30307,244389,205.937,8.644208674,11.0,0.0,56.698842156,32.596894242,6524.71253874,4227.7181857,339.402801738,236.87074884,2239.14179049,2881.66780651,142.7175783,95.211036822,4584.18358992,1475.07819796
Rammasun,PH084809000,PH084800000,LAPINIG,50,1442,1492,13020,2256,269.1918043,60.63279166,60.24237974,109.33,148556.4484,748593.2057,1362114.716,29.20616771,4.391267039,3.294221134,23.87317241,15.62654014,1,51960.40597,78031,48.367,5.276497696,11.0,0.0,0.768982416,0.0,1415.88751704,758.215935744,74.20673208,6.920834976,308.912065392,237.979549584,27.873211632,0.0,1338.6830257,342.552147696
Rammasun,PH084810000,PH084800000,LAS NAVAS,3,610,613,37947,6613,134.5261434,59.22181348,67.78032804,110.53,128254.6555,720045.2558,1360616.042,47.24572511,5.092543516,3.856282481,28.207354,18.06579612,0,,74830,282.079,7.415605977,11.0,0.0,7.063623046,31.695745285,2937.74266024,2938.82936792,578.130368869,119.538234637,445.327190275,3446.75268342,13.599158364,94.468840999,2203.42672189,409.425405052
Rammasun,PH084811000,PH084800000,LAVEZARES,176,2077,2253,28770,5596,277.9710145,68.50546539,59.80423571,220.69,68996.82893,647756.0786,1386048.245,53.90097617,5.068898908,4.192821496,26.81788615,19.02266943,1,35931.06728,145165,103.5,8.133472367,11.0,0.0,49.529367792,86.778727688,3496.93716551,1539.09443302,281.416869068,142.24343692,1235.23195199,1038.27810747,19.139713404,140.357915084,2242.2279438,920.764368252
Rammasun,PH084812000,PH084800000,MAPANAS,339,1245,1584,14025,2371,106.463734,72.89159168,48.31011636,98.79,133414.2443,740149.6186,1376165.014,127.2436767,6.923356276,4.874089881,34.55974555,21.64335528,1,14982.61792,67650,131.735,7.365418895,11.0,0.0,10.711196406,35.57647564,1201.18425273,1013.35575951,74.213293449,35.959019893,483.264800087,789.823358895,8.988304514,42.264156176,684.449831003,362.209549325
Rammasun,PH084813000,PH084800000,MONDRAGON,682,6155,6837,38726,6632,128.2776622,63.36359396,61.71465125,152.48,101122.3937,692658.0578,1372786.986,106.7368159,8.541438239,6.189824625,45.47838279,29.12640107,1,19593.1889,92004,301.892,7.075349894,11.0,0.0,29.377631128,19.208447296,4148.83698339,2239.66765767,125.04324296,69.86603092,1490.10784275,1349.56014439,29.658589176,26.06933088,3083.54846632,653.055633112
Rammasun,PH084814000,PH084800000,PALAPAG,434,6340,6774,34286,6568,192.2604595,78.92828275,41.80508935,89.98,122882.328,733016.985,1384375.475,87.13017585,7.543660915,6.416191976,37.9993466,29.42574808,1,6559.806334,92249,178.331,6.903692469,11.0,0.0,5.900993328,9.24488692,3318.12740025,2874.96295632,259.250217552,100.5135522,1876.85324362,1098.21757924,30.971824352,16.176366608,2473.01159583,1072.76939034
Rammasun,PH084815000,PH084800000,PAMBUJAN,582,2833,3415,33062,5387,204.0284857,69.00525547,52.7704941,146.64,109246.1836,710556.8576,1378043.508,63.10325077,6.598409491,6.681855699,34.4838915,31.73996884,1,26270.12703,85734,162.046,4.769826387,11.0,0.0,3.646670393,4.68857545,3452.00738249,1653.67806896,146.214104836,126.765197869,939.999420415,958.95242171,27.125398128,7.650752075,2854.60052986,598.67147781
Rammasun,PH084816000,PH084800000,ROSARIO,27,249,276,10520,1932,173.4056406,66.00944463,60.31528431,199.29,73858.72281,655495.7756,1383292.909,57.65591699,4.220448939,4.079709439,23.01256923,18.54261079,1,13716.37172,80642,60.667,8.355513308,11.0,0.0,4.545882012,1.13647002,1237.23764732,628.847058672,31.063528692,29.169411348,407.4570129,665.348415816,3.6108597,1.900452372,643.493212572,210.190044708
Rammasun,PH084817000,PH084800000,SAN ANTONIO,51,391,442,9058,1860,319.9576122,60.0,75.97916777,149.04,81010.12005,637283.9684,1372227.634,30.60560859,3.019766072,2.976191272,15.99602901,12.86433122,1,26565.27279,26565,28.31,6.723338485,11.0,0.0,8.23569498,11.61444078,907.40463258,791.04904596,107.06403288,34.63215282,646.26047634,536.09286606,5.47678302,1.47451872,296.16761028,374.52774558
Rammasun,PH084818000,PH084800000,SAN ISIDRO,81,276,357,26650,5103,146.5735343,55.32870204,78.35127537,146.4,89779.85567,651696.4951,1365618.852,240.7537868,8.281578858,5.249748723,42.29266421,22.63346784,1,26875.37018,64366,181.82,7.669793621,11.0,0.0,8.616119526,6.769808199,2494.77720547,2345.43111327,187.092906651,60.312841785,1666.94717921,2024.50181031,17.846961741,41.437773531,470.790522594,881.475757722
Rammasun,PH084819000,PH084800000,SAN JOSE,1015,2125,3140,17561,3509,216.5217927,65.78468084,60.34750893,182.3,77625.99612,661433.2601,1381553.543,69.18594201,5.737832244,6.403873003,30.31673634,29.29834252,1,32407.06357,102069,81.105,8.228460794,11.0,0.0,26.686074833,11.374391919,1836.96434229,1410.64337358,146.33593227,76.995885109,599.551863075,1606.69381077,10.956722667,29.802284391,840.599761749,421.395553843
Rammasun,PH084820000,PH084800000,SAN ROQUE,555,564,1119,30580,4770,181.058166,68.16006341,53.89094627,145.7,103792.934,703321.6922,1378472.153,72.92432406,7.349984714,6.296278677,38.55387388,29.93977156,1,9625.367137,60136,168.896,5.343361674,11.0,0.0,23.57256726,1.99460412,2669.50277676,1754.88709743,168.9971886,151.0457706,1217.856843,849.65909292,72.65622978,3.64191408,2012.70509658,613.48081887
Rammasun,PH084821000,PH084800000,SAN VICENTE,21,143,164,7856,1547,431.2928905,60.0,89.62180991,165.6,90049.34688,615342.85,1364336.794,60.18341014,11.29352379,6.161610154,54.09718396,26.51511573,1,11168.91509,65445,18.215,8.235743381,11.0,0.0,15.185020942,114.615704658,777.556272675,618.425574949,17.265160458,3.952266318,441.228414081,632.344299041,0.0,107.191083909,191.946823523,174.289377899
Rammasun,PH084822000,PH084800000,SILVINO LOBOS,1,522,523,15299,2400,59.80774268,55.67883701,73.77296954,129.63,118481.1597,702335.6309,1358338.998,103.8100209,8.957524935,5.469252782,48.86696403,25.03156524,0,,76385,255.803,7.477612916,11.0,0.0,0.0,2.5178352,1192.2786408,1168.6109952,10.0713384,26.5211928,88.5826776,697.8627672,24.8031504,2.6996616,1339.2013488,246.8503944
Rammasun,PH084823000,PH084800000,VICTORIA,41,132,173,14817,2893,109.9844862,60.0,69.55508595,146.4,81130.57358,652128.3109,1374646.808,133.4548947,6.672510606,5.334722448,35.12484421,23.86494612,1,13107.38115,63936,134.719,6.877235608,11.0,0.0,10.185888482,6.859884493,1429.14241659,1263.46583222,94.583244404,88.7627367,816.65828717,1174.66260799,24.172585899,8.126989563,570.973132026,298.406397355
Rammasun,PH084824000,PH084800000,LOPE DE VEGA,4,130,134,14687,2444,60.31151573,54.7727682,75.40086681,176.51,102912.8598,678771.5159,1361803.691,137.786632,9.403702716,5.966698404,49.15735222,26.89278387,0,,83705,243.519,6.161911895,11.0,0.0,0.541866572,7.766758272,1285.30810756,1092.22289613,28.718940536,29.441430928,192.523580236,915.391721764,4.342636064,13.20885462,1055.2608275,263.272377368
Rammasun,PH086001000,PH086000000,ALMAGRO,21,250,271,8942,2183,367.8775661,50.0,125.6809978,144.0,134583.7553,642808.381,1318928.082,147.5772806,17.97499265,6.754645773,87.4550256,29.46062896,1,39711.1618,51310,24.307,8.666964885,11.0,0.0,7.734102674,7.932412943,1149.20830356,901.91533481,102.129814731,14.080033465,527.520251626,509.836897237,12.517428967,11.126604739,724.024029185,397.974788246
Rammasun,PH086003000,PH086000000,CALBAYOG CITY,264,3185,3449,183851,35126,209.8990526,50.00235225,90.03359454,144.17,112748.7271,672596.8578,1348172.561,149.0091089,8.958699271,6.417871179,47.46468657,29.25370695,1,79415.12872,180227,875.902,6.33284562,11.0,0.0,132.50598543,130.040737372,16011.8582855,17240.5687863,958.562652138,652.463553196,8134.99406229,14096.6671242,113.097395138,539.988731282,7524.06240258,4717.19024941
Rammasun,PH086004000,PH086000000,CALBIGA,1,366,367,22982,4460,117.2323733,40.0,141.4497496,87.3,194517.2133,726910.7861,1283725.696,160.2844607,5.713962476,5.166017263,32.17649853,25.92926863,1,7713.601599,66936,196.038,7.558088939,11.0,0.0,4.58890738,22.52735742,1971.14395488,2437.54372728,18.14703978,6.04901326,649.24314552,1868.034428,12.93479388,29.20759448,1496.4720733,404.10796036
Rammasun,PH086005000,PH086000000,CITY OF CATBALOGAN (Capital),585,2485,3070,103879,18398,613.0290584,40.0,120.9394153,120.88,161800.2002,705566.7732,1309363.92,131.2171919,10.12100837,6.433771155,53.4292031,28.70801479,1,52822.02548,175582,169.452,4.854686703,11.0,0.0,129.994914182,78.701731734,5047.6789964,12713.6591703,263.90532752,164.05984147,6340.29611206,5863.01037579,101.39128601,262.320487004,3155.70569042,2675.27603032
