typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,roof_conc,roof_makeshift,roof_straw,roof_iron,roof_half_conc,roof_wood,wall_conc,wall_wood,wall_iron,wall_makeshift,wall_bamboo,wall_half_wood,mean_elevation_neighbours,typhoon_direction
Rammasun,PH045803000,PH045800000,BARAS,10,15,25,69300,7048,1282.644506,70.0,60.49983047,151.68,354390.07,314376.7728,1612028.679,159.8024405,5.456232145,4.863700713,28.17410261,22.95338154,1,1303.810626,49455,54.029,1.974025974,0.027878751,0.007270039,0.012229684,0.893906722,0.028587271,0.030127534,0.560416343,0.13444151,0.023302781,0.008575423,0.119030604,0.154233339,978006.602449,-293890.23953
Rammasun,PH045804000,PH045800000,BINANGONAN,245,1022,1267,282474,55730,5233.325923,76.16306488,46.1613789,192.89,356168.5824,306229.7915,1599038.015,68.34647495,7.305124341,6.506809895,36.87850055,30.38349511,1,21773.05693,86149,53.976,1.678738574,0.022223115,0.005513613,0.003630231,0.894205285,0.045096779,0.029330977,0.676909932,0.120157597,0.008422451,0.007940589,0.033912512,0.152656919,959948.391721,-310007.2035
Rammasun,PH045806000,PH045800000,CARDONA,1,9,10,49034,10599,2023.606124,80.95445485,41.23864428,189.03,351043.4061,309335.5754,1593394.84,93.78713893,12.38728232,8.975461597,60.50056273,40.91975158,1,14966.20491,65202,24.231,4.531549537,0.007626009,0.004668554,0.007626009,0.960053234,0.008703367,0.011322827,0.620076645,0.128869491,0.008920588,0.010261869,0.104428359,0.127443049,963833.175791,-309804.76182
Rammasun,PH045808000,PH045800000,RODRIGUEZ (MONTALBAN),29,11,40,369222,65630,1570.722992,60.0,80.78698709,177.32,370089.7893,308244.4478,1633948.52,407.7071553,14.97440046,9.35044219,75.5297343,44.06876368,0,0.0,99375,235.065,1.496931385,0.007711401,0.011135506,0.011160578,0.927137469,0.032844192,0.010010853,0.788581521,0.05492926,0.009603593,0.011412758,0.048050142,0.087422726,871951.16878,-289302.80221
Rammasun,PH045810000,PH045800000,PILILLA,70,352,422,64812,12841,974.4700045,75.76631096,48.687294,173.28,342164.5785,321426.5181,1598568.133,162.2307016,8.203724177,7.435328659,41.29413268,34.69757567,1,18303.69736,54951,66.51,2.641486145,0.016469005,0.001732694,0.016317605,0.925679199,0.031339894,0.008461603,0.569378558,0.118307807,0.016400108,0.008081458,0.116105313,0.171726755,986279.211808,-293477.2845
Rammasun,PH045811000,PH045800000,SAN MATEO,23,23,46,252527,45926,4389.560048,60.0,69.84492211,199.2,370900.6943,301975.8852,1624045.287,197.3505439,8.771260161,7.360960568,44.60144012,33.69171986,0,0.0,44106,57.529,1.467565844,0.029175321,0.00907025,0.001221747,0.877053146,0.063584606,0.01989493,0.680658194,0.108719606,0.010215725,0.011753471,0.013021866,0.175631137,925893.296016,-301055.77219
Rammasun,PH045812000,PH045800000,TANAY,24,13,37,117830,21080,415.2013813,66.85462988,65.30872345,151.89,347910.8382,323268.6963,1615150.922,366.1151834,12.24233159,8.172085138,61.3166744,38.12922578,1,4606.946062,115184,283.79,3.598404481,0.009684631,0.004316873,0.012631232,0.904400326,0.042859645,0.026107293,0.47505038,0.150501707,0.018261932,0.014210686,0.134004364,0.207970931,927680.765404,-282602.11475
Rammasun,PH045813000,PH045800000,TAYTAY,3,26,29,319104,64160,11235.26512,70.0,55.42270118,199.2,367292.4037,299003.5956,1609931.97,34.80153801,2.532711088,2.97952315,13.9913288,14.23015731,1,9353.462424,32940,28.402,1.698192439,0.018052219,0.007921897,0.000925666,0.866821984,0.055113524,0.05116471,0.603210665,0.218998761,0.013509222,0.012671657,0.0035771,0.148032595,934124.45036,-311869.70252
Rammasun,PH045814000,PH045800000,TERESA,2,5,7,57755,10597,2955.126893,70.0,57.81657806,199.2,359295.5118,308165.1079,1610537.124,81.3679044,4.183887069,4.281232112,21.89652402,19.33600567,0,0.0,22903,19.544,2.739156783,0.005155521,0.001240748,0.001540239,0.971740898,0.017648569,0.002674026,0.659049047,0.129213964,0.015506532,0.005054616,0.02675091,0.16442493,973280.668799,-301478.93374
Rammasun,PH050503000,PH050500000,DARAGA (LOCSIN),91,1,92,126595,24923,1021.215666,108.927239,18.58369524,249.6,56497.02403,574668.2094,1449934.391,138.7074057,4.022608637,4.741228554,21.08339168,21.57300811,0,0.0,85003,123.965,4.217386153,0.07784151,0.003916336,0.163515691,0.712253279,0.039042057,0.003431126,0.679313037,0.079781421,0.00298378,0.008526325,0.098907104,0.130488334,664849.667963,-37913.32879
Rammasun,PH050504000,PH050500000,GUINOBATAN,320,2086,2406,82361,16607,469.4271872,114.1981706,15.81428191,248.05,68656.22386,562505.6191,1456310.144,222.711351,6.030013895,4.96620207,31.36626404,22.88609291,0,0.0,70955,175.45,6.456939571,0.029704147,0.009043262,0.307998997,0.623760677,0.027499439,0.001993478,0.529779154,0.124356582,0.002805235,0.019332301,0.190636868,0.13308986,659602.881001,-52841.94195
Rammasun,PH050505000,PH050500000,JOVELLAR,200,365,565,17308,3555,214.9287834,97.94405784,28.78565329,249.61,68741.27713,563126.5471,1442635.657,83.14485546,4.309786883,3.321959826,27.49162117,16.58685716,0,0.0,51396,80.529,10.39981511,0.008040021,0.001548449,0.598654041,0.382169019,0.009052469,0.000536001,0.252642896,0.145254733,0.003583587,0.003941946,0.447351132,0.147225706,649512.365096,-39955.62384
Rammasun,PH050506000,PH050500000,LEGAZPI CITY (Capital),330,1372,1702,196639,38398,1246.673133,108.8366179,18.28443637,228.3,49664.33442,581646.205,1448240.978,126.686425,4.904283272,5.113416086,24.52540874,23.32775121,1,41612.09965,110050,157.731,4.421299946,0.103765201,0.005155692,0.130763583,0.708449484,0.042851859,0.009014181,0.637107543,0.140947967,0.004634994,0.011648182,0.057374607,0.148286707,661255.539087,-31379.89805
Rammasun,PH050507000,PH050500000,LIBON,96,285,381,75172,14552,336.2603052,117.8965801,13.89895847,237.85,91467.55936,540361.318,1464665.002,89.05935681,6.021385385,5.759065041,30.58650753,26.43451683,1,22405.3452,89347,223.553,7.127653914,0.022260298,0.003454911,0.409743971,0.513194669,0.032765473,0.018580678,0.336171944,0.10412604,0.005092664,0.006972601,0.419801063,0.127835688,653840.505888,-77568.60089
Rammasun,PH050508000,PH050500000,CITY OF LIGAO,53,519,572,111399,21140,451.2017303,113.4256782,17.04830199,245.47,77340.20627,553873.1873,1457506.302,174.6706208,6.493165745,6.066501238,33.21887783,28.64986712,1,12908.01162,138086,246.894,5.798077182,0.024588755,0.009495424,0.303423702,0.593473568,0.064452341,0.00456621,0.465415662,0.114732775,0.005709859,0.020266651,0.232229619,0.161645434,659926.867072,-60291.90428
Rammasun,PH050510000,PH050500000,MALINAO,1722,6318,8040,45301,8760,414.5671849,130.0,8.815865567,228.0,66169.57438,570510.6117,1479636.807,301.0912565,8.360980473,8.06949538,40.72274562,37.93817892,1,6337.04188,46404,109.273,5.840930664,0.057569602,0.011924961,0.279937866,0.59538774,0.05183415,0.00334568,0.512328898,0.14599132,0.009038012,0.013545095,0.171841465,0.147255211,695723.762818,-57353.708813
Rammasun,PH050511000,PH050500000,MANITO,513,2299,2812,24707,4710,262.404945,114.7910685,15.94954136,204.0,36428.57935,595188.4268,1446779.647,239.1178141,11.22919016,8.230549518,56.42772929,39.32989635,1,30625.78279,51634,94.156,7.597037277,0.038738264,0.008686496,0.33394753,0.566771958,0.039527946,0.012327806,0.412288786,0.316129032,0.00386219,0.008338819,0.098441957,0.160939214,624026.315135,-20479.03799
Rammasun,PH050516000,PH050500000,SANTO DOMINGO (LIBOG),215,1649,1864,34967,6887,638.6899978,128.6068895,2.764022976,218.27,50104.87416,582248.6463,1464216.148,308.5016758,8.973421533,8.001769072,41.74211036,37.58442379,1,14660.24541,47894,54.748,6.114336374,0.154351192,0.002322701,0.35119232,0.43381852,0.051347166,0.006968102,0.617847201,0.092421899,0.005784101,0.009124652,0.123074544,0.151747603,627907.853083,-47340.851184
Rammasun,PH050518000,PH050500000,TIWI,1235,5027,6262,53120,10106,419.0662522,129.3866497,16.07530703,221.56,73478.09848,566639.7797,1488302.0,417.5595411,13.51241841,10.11158404,68.16903708,51.440781,1,18316.04683,53709,126.758,5.47251506,0.049413786,0.013362095,0.195917471,0.683983462,0.048994348,0.008328839,0.53874945,0.145930907,0.015832032,0.014070694,0.134582283,0.150834634,652259.958548,-57402.79145
Rammasun,PH051601000,PH051600000,BASUD,118,1639,1757,41017,8283,154.5769738,86.08649026,49.07452973,130.66,163237.9724,497325.0483,1546571.97,182.0430649,6.511337152,7.240650511,34.18861464,35.29992944,1,5240.01749,100145,265.35,6.321769023,0.0,0.0,0.0,0.0,0.0,0.0,0.399295346,0.216826936,0.001271557,0.004953774,0.202336486,0.175315902,657664.902057,-114163.44267
Rammasun,PH051602000,PH051600000,CAPALONGA,824,1285,2109,32215,6627,126.8416949,80.02774221,60.15989835,139.34,223498.6251,445425.7192,1577432.234,80.28969745,6.736906173,4.915930441,35.33618623,22.06716194,1,91196.03677,130546,253.978,8.24460655,0.001663255,0.003518424,0.614604657,0.373144831,0.005117707,0.001951126,0.253507951,0.35182736,0.000129028,0.015870456,0.264346311,0.114318893,670654.341352,-163338.72675
Rammasun,PH051603000,PH051600000,DAET (Capital),57,775,832,104799,20768,2088.128636,80.0,60.20702558,76.8,173210.744,494466.1041,1559480.321,12.32686794,0.691530644,0.467779974,4.648551214,2.332608928,1,115.9870469,39809,50.188,3.115487743,0.020962062,0.007022502,0.194689892,0.713543095,0.053364685,0.010417765,0.611846351,0.106445777,0.004369122,0.014694214,0.099463645,0.16318089,660668.580332,-113003.71842
Rammasun,PH051604000,PH051600000,SAN LORENZO RUIZ (IMELDA),7,341,348,14063,2744,156.4119675,86.31419085,48.00896904,107.61,173718.6831,486557.7475,1549389.425,238.1882593,6.544915829,7.929180062,35.12895109,41.99602321,0,0.0,67911,89.91,6.620209059,0.003100898,0.000795102,0.365349447,0.617476346,0.010336328,0.002941878,0.389171569,0.279933217,0.00143107,0.001351566,0.18611862,0.141993958,664626.683598,-125709.71406
Rammasun,PH051605000,PH051600000,JOSE PANGANIBAN,1,51,52,59639,11996,338.5136708,79.97685667,65.52671006,115.19,209005.4039,462694.5548,1576810.045,77.17387379,6.219981532,4.518313093,31.91524974,19.38090076,1,87353.40016,137085,176.179,5.099012391,0.013742912,0.005724708,0.370552967,0.56503052,0.032235345,0.012713548,0.32500182,0.241990097,0.003659069,0.017585378,0.223057598,0.188706037,661827.190147,-143478.69384
Rammasun,PH051606000,PH051600000,LABO,87,1593,1680,101082,19810,160.9012072,82.10592927,53.67070513,92.26,197785.3741,466550.2883,1562765.068,151.4257336,6.279435648,5.792186254,32.46846715,27.49755259,0,0.0,129865,628.224,4.863378247,0.00671851,0.001788694,0.431620622,0.499536466,0.039264018,0.02107169,0.334078874,0.278064665,0.004451315,0.005613481,0.215011676,0.162779989,669280.148168,-144114.66897
Rammasun,PH051607000,PH051600000,MERCEDES,183,698,881,50841,9959,431.0933989,89.09788444,50.17478783,152.83,155711.385,505316.7672,1544810.357,140.6300495,8.232031968,8.011688704,41.50622552,39.01289998,1,20949.4638,157622,117.935,7.570661474,0.013210568,0.006215499,0.550756395,0.377902322,0.043108171,0.008807046,0.326255277,0.215460003,0.001760675,0.014700579,0.267368108,0.174455357,418712.043309,-105536.59717
Rammasun,PH051608000,PH051600000,PARACALE,14,151,165,59149,11414,376.0386535,79.78741793,69.1244461,76.12,198124.0307,475667.7695,1575880.22,62.52341422,6.285625447,5.881656675,31.37576068,26.07529786,1,32646.00791,88582,157.295,5.393159648,0.008084471,0.00413668,0.463119322,0.503485012,0.018851174,0.002323341,0.389580652,0.221009008,0.0034441,0.011240633,0.225153281,0.149572326,650081.923367,-128999.5846
Rammasun,PH051609000,PH051600000,SAN VICENTE,11,124,135,10396,2230,200.0307858,80.79180667,54.27355734,76.8,179109.1876,484999.9429,1556634.616,159.5459364,5.180435726,5.778453569,27.09297801,28.63217998,0,0.0,43140,51.972,5.48287803,0.0101579,0.004224077,0.324147642,0.586845017,0.067182943,0.007442422,0.491182624,0.099631364,0.002391153,0.007173458,0.235628176,0.163993225,574855.765839,-124835.63026
Rammasun,PH051610000,PH051600000,SANTA ELENA,161,2645,2806,40786,8763,201.078704,88.90966311,43.95341031,151.2,226644.0992,433738.3215,1564458.603,84.28902097,5.859002663,6.749012336,31.0836944,32.04459407,1,47981.98204,98353,202.836,8.169469916,0.011387496,0.001506805,0.363140083,0.565299014,0.046883877,0.011782724,0.339292337,0.110031402,0.002695151,0.005884826,0.343421606,0.198674678,686879.442706,-182690.68889
Rammasun,PH051611000,PH051600000,TALISAY,82,999,1081,25841,5225,811.9206963,80.0,62.97273905,76.8,177391.8006,492136.6274,1563281.614,10.20800628,0.592222985,0.398087184,4.053911804,2.056786974,1,9095.525817,30977,31.827,4.427073256,0.017761169,0.001721532,0.301981861,0.663671481,0.013520322,0.001343635,0.597800438,0.124136187,0.005182875,0.006362717,0.16395584,0.102561942,654752.641736,-114419.06155
Rammasun,PH051612000,PH051600000,VINZONS,73,868,941,43485,8909,462.3555305,76.35556173,73.70133773,69.24,187262.096,489575.8086,1575650.277,11.12959329,2.083998552,3.662750792,11.42162258,17.23955778,1,37565.25022,205244,94.051,7.400252961,0.007552146,0.001822105,0.568712539,0.412083433,0.008319348,0.001510429,0.421582176,0.168691056,0.001430407,0.010691687,0.279074842,0.118529832,634264.824323,-113560.75827
Rammasun,PH051701000,PH051700000,BAAO,394,1807,2201,58849,10572,545.1454827,139.3428579,10.7106698,221.12,98772.58448,539689.7649,1490463.086,84.79381762,5.292031428,5.777633501,27.16156686,27.23817435,1,5758.912872,57357,107.951,4.888783157,0.029849929,0.00715668,0.232628619,0.686876985,0.041479534,0.002008252,0.462472568,0.104370885,0.003127286,0.013588149,0.258138259,0.158302853,712501.702446,-88061.91468
Rammasun,PH051702000,PH051700000,BALATAN,250,2550,2800,30922,5482,533.708447,124.9131039,7.148324476,230.07,106183.241,527344.971,1475660.748,148.4546239,9.5533183,6.315961017,47.9113157,28.39316597,1,9790.900029,38654,57.938,7.124377466,0.004396678,0.00073278,0.636960011,0.315374416,0.026973271,0.015562845,0.313564052,0.171888083,0.004012001,0.005267932,0.371581077,0.133686855,651238.719236,-99034.916524
Rammasun,PH051705000,PH051700000,BUHI,1193,6528,7721,77143,15598,410.8858683,134.3737175,9.510380828,224.03,81301.40415,556127.41,1484491.709,281.7991736,9.483947751,8.508021441,47.80568773,40.93363596,1,26460.28528,92591,187.748,6.437395486,0.01601061,0.006918334,0.281573442,0.642024091,0.043861688,0.009611835,0.379081939,0.153314616,0.01358829,0.01143488,0.304625743,0.137954533,690084.104804,-71791.023322
Rammasun,PH051706000,PH051700000,BULA,934,4842,5776,69430,12855,421.8770887,135.5861921,4.341024626,227.05,108380.9934,528349.1406,1487531.135,65.22657841,3.715676965,4.361641782,19.23555339,20.18184267,1,9316.990129,89613,164.574,5.572519084,0.020187647,0.001763825,0.443876265,0.501934279,0.025034461,0.007203522,0.338200995,0.107940281,0.008571641,0.007546609,0.418658546,0.119081928,685387.918461,-104039.968774
Rammasun,PH051707000,PH051700000,CABUSAO,696,2152,2848,18397,3750,494.5828965,117.4916534,26.97616696,216.65,139654.2031,508057.0977,1519092.132,9.227615457,0.905568751,1.004549189,5.8477432,5.062608714,1,12683.32746,38011,37.197,6.995705822,0.003933364,0.001388246,0.358630264,0.602498843,0.032103193,0.00144609,0.389044223,0.075149786,0.006733238,0.006219686,0.413352354,0.109500713,668528.122519,-112678.03614
Rammasun,PH051708000,PH051700000,CALABANGA,1189,4556,5745,83033,15603,548.8152285,111.1367928,30.98812375,214.8,119632.8653,529148.9597,1515623.3,201.372453,5.00299504,6.73409529,25.4673699,33.70078205,1,26490.21033,91398,151.295,5.894042128,0.00542082,0.002350735,0.36557137,0.591922721,0.03310297,0.001631384,0.428223844,0.132124554,0.007532226,0.00657452,0.303372677,0.12217218,684146.723,-88644.74155
Rammasun,PH051709000,PH051700000,CAMALIGAN,227,1679,1906,24109,4534,3911.893558,130.0,17.92779938,225.6,125646.5964,517205.0536,1506095.275,2.871720117,0.594203492,0.355231157,4.378526907,1.952927268,0,0.0,15368,6.163,4.185159069,0.020228356,0.003731008,0.140025173,0.788231592,0.042030028,0.005753843,0.483456298,0.278776083,0.004888426,0.016837912,0.071470602,0.144570678,687972.872664,-107718.79702
Rammasun,PH051710000,PH051700000,CANAMAN,1036,3062,4098,34210,6582,815.5140766,129.4106537,19.11593529,225.6,129179.377,514383.5801,1508396.663,2.535637613,0.505439739,0.366785343,3.700036176,2.037156636,0,0.0,41605,41.949,5.027769658,0.005974862,0.008482447,0.312952758,0.628846511,0.029255154,0.014488267,0.48362391,0.167247821,0.006475716,0.025217933,0.227179328,0.090255293,679714.700183,-110063.44171
Rammasun,PH051712000,PH051700000,DEL GALLEGO,295,2602,2897,25397,4835,118.942133,99.39003569,33.95139755,158.49,187880.7244,465663.9728,1542084.47,247.4368818,8.073268848,7.826525928,41.84998279,38.33108456,1,24470.7657,82788,213.524,6.288144269,0.001565285,0.002434888,0.354232793,0.619939997,0.019870429,0.001956607,0.2880942,0.108634976,0.001875273,0.007675534,0.406977758,0.186742259,676318.256861,-153929.32685
Rammasun,PH051713000,PH051700000,GAINZA,382,1494,1876,11262,2020,708.4355539,139.0858262,14.80821949,225.6,127161.9706,514493.6973,1503767.454,2.516286645,0.456907783,0.286051072,3.497199334,1.629265045,0,0.0,24923,15.897,5.709465459,0.014249709,0.002617294,0.217138426,0.745734781,0.018999612,0.001260178,0.431930813,0.251676222,0.006413371,0.010980468,0.181809348,0.117189777,677646.496367,-112353.75111
Rammasun,PH051714000,PH051700000,GARCHITORENA,20,3,23,27010,4593,110.3196451,80.32389555,59.54514534,95.42,101473.0954,568611.4256,1532963.844,189.5756011,10.69925142,7.393707239,52.8802769,32.84498443,1,9083.178952,280907,244.834,9.059607553,0.008136212,0.000396888,0.689077631,0.22400381,0.042625814,0.035759644,0.176309197,0.345461052,0.003101515,0.000516919,0.313690405,0.160920911,610666.451338,-41927.95006
Rammasun,PH051715000,PH051700000,GOA,378,2186,2564,63308,11700,340.4150065,97.99403612,39.09164527,199.43,106440.1243,546762.9777,1517960.007,243.1852849,5.929520887,7.765384107,30.01117745,40.55531001,0,0.0,82422,185.973,6.368863335,0.009894041,0.010030983,0.28429107,0.623684075,0.059227306,0.012872524,0.395000515,0.157293347,0.007531826,0.018289126,0.255086985,0.166798202,665677.652499,-67348.47903
Rammasun,PH051716000,PH051700000,IRIGA CITY,780,4118,4898,111757,21759,803.7007472,135.423121,9.571066297,221.63,90416.70786,547334.3972,1487081.081,142.4085699,5.451574333,6.297763273,27.55313515,29.29067368,0,0.0,70744,139.053,3.775155024,0.023618758,0.004290868,0.206379343,0.700417695,0.055031327,0.010262009,0.533670881,0.109927899,0.006744626,0.007305095,0.18846954,0.15388196,709551.459224,-80845.641563
Rammasun,PH051717000,PH051700000,LAGONOY,170,968,1138,55465,10374,144.4555278,86.32356109,51.32905226,139.02,106481.94,555637.0315,1528142.932,195.5517858,11.31527588,8.075780886,56.0163691,36.67759645,1,67913.36043,159598,383.959,6.248985847,0.006675489,0.007804289,0.43742945,0.472675256,0.06097466,0.014440855,0.363500881,0.241121025,0.002070954,0.013799911,0.196101961,0.183405268,640808.341799,-55152.88774
Rammasun,PH051718000,PH051700000,LIBMANAN,3340,12526,15866,108716,20670,294.970236,132.0798769,15.47749258,197.82,145325.7993,497681.0218,1510652.12,111.5455764,4.711318992,5.148350945,24.33224146,23.46164833,1,24471.47944,114256,368.566,6.771772324,0.004966222,0.002091041,0.394693984,0.562510053,0.031053965,0.004684735,0.301759599,0.175555623,0.008964757,0.007317344,0.371011593,0.135391084,652503.043107,-129848.30672
Rammasun,PH051719000,PH051700000,LUPI,315,3567,3882,32167,6401,162.1786501,103.2740409,31.73289517,163.97,163126.1981,488081.4525,1531492.037,114.6303507,4.815143524,3.976969773,26.1095122,18.38888353,1,4839.361463,111237,198.343,7.529455653,0.003207056,0.001035612,0.312687913,0.647858622,0.032103962,0.003106835,0.27707539,0.22576761,0.002140611,0.001404776,0.32814904,0.165462573,679823.832788,-131393.30293
Rammasun,PH051720000,PH051700000,MAGARAO,578,2230,2808,25694,4830,679.429886,120.9935868,23.10106376,225.21,127612.6012,517640.3542,1511446.292,9.140595463,0.63775956,0.435064216,4.233821854,2.078353708,0,0.0,47181,37.817,5.370903713,0.005156553,0.001732602,0.354028299,0.614042325,0.023802648,0.001237573,0.482821653,0.109384737,0.009056541,0.012629305,0.264675335,0.121432429,686435.138701,-104511.53744
Rammasun,PH051721000,PH051700000,MILAOR,372,2860,3232,31150,5484,948.5961386,135.9207973,16.27474577,225.6,120932.2065,520951.6521,1502959.034,9.310063224,0.645859792,0.462742209,4.575929845,2.768607321,0,0.0,34260,32.838,5.50882825,0.009296714,0.00156128,0.175750479,0.778049819,0.029557874,0.005783834,0.461765019,0.146126823,0.022461942,0.005251765,0.223093574,0.141300876,698939.409764,-104657.46073
Rammasun,PH051722000,PH051700000,MINALABAC,1189,4556,5745,52390,9336,412.1270286,138.4526597,8.158361635,228.44,117102.5912,521441.3678,1494133.303,49.2907848,3.143038019,4.542713608,15.92228707,20.64350024,1,8164.992213,61757,127.121,5.422790609,0.007016811,0.005554975,0.423055237,0.529706589,0.031220633,0.003445755,0.33439009,0.108356078,0.016292253,0.014801596,0.398194415,0.127965568,679658.74758,-108944.229565
Rammasun,PH051723000,PH051700000,NABUA,1314,7009,8323,83874,15201,975.1543407,130.7257998,0.74344506,225.6,98256.86171,536870.2703,1480902.703,19.11036692,1.22215218,0.964018986,8.003699537,5.149531239,0,0.0,47086,86.011,4.578296015,0.029736458,0.002728461,0.316815873,0.573781622,0.070248453,0.006689131,0.488189768,0.057430395,0.010629209,0.005188964,0.28497839,0.153583275,694720.31695,-97513.41665
Rammasun,PH051724000,PH051700000,NAGA CITY,284,1896,2180,196003,35929,2458.118565,120.0036503,23.67473469,218.06,116982.02,527976.3536,1508263.177,175.925021,3.496529454,6.26402762,17.82478994,31.4534921,0,0.0,62328,79.737,2.559654699,0.018030649,0.009139375,0.115373076,0.827650073,0.022427243,0.007379584,0.554493542,0.170591009,0.010722331,0.023249181,0.080330169,0.160613769,704689.542992,-93307.28531
Rammasun,PH051725000,PH051700000,OCAMPO,1138,5152,6290,45934,8587,388.3463954,124.4643892,21.73860613,211.2,101854.692,541474.7215,1501424.311,257.8468488,6.362983595,8.822615322,31.51982412,43.75509549,0,0.0,59566,118.281,9.141376758,0.014160066,0.004650949,0.260660343,0.690919138,0.02615583,0.003453675,0.373150836,0.066892484,0.022143878,0.011498226,0.380063597,0.146250979,695574.421935,-80116.08587
Rammasun,PH051726000,PH051700000,PAMPLONA,1191,4069,5260,36390,6839,554.5058361,138.9778121,11.18557264,225.6,132387.466,508185.927,1502223.941,28.07577895,2.286185255,3.403629336,12.32571021,15.89400024,0,0.0,44353,65.626,6.441330036,0.00351959,0.001687076,0.268739638,0.714127811,0.010936909,0.000988976,0.391856223,0.153444645,0.020196328,0.012455885,0.335181945,0.086864972,815907.915755,-121201.89336
Rammasun,PH051728000,PH051700000,PILI (Capital),1511,5162,6673,89545,16193,725.1194429,129.8886456,19.3709776,212.0,110733.1014,531898.5426,1502238.821,140.1908139,3.077473983,5.816913697,15.8728082,29.37846751,0,0.0,70605,123.49,4.319615836,0.019499472,0.003191952,0.272011426,0.681723902,0.019611253,0.003961995,0.487089056,0.060330002,0.016711946,0.016176067,0.274345106,0.145347823,714868.759419,-91362.1238
Rammasun,PH051729000,PH051700000,PRESENTACION (PARUBCAN),241,1910,2151,20996,3815,135.9307527,83.4717138,49.68645874,118.82,84974.8552,578605.3707,1519835.091,278.2062618,14.66786829,7.277347286,71.9882388,32.89272679,1,25937.20724,72740,154.461,8.434939989,0.010240964,0.005873494,0.433785141,0.507580321,0.037399598,0.005120482,0.278605213,0.20660159,0.001962363,0.019221093,0.312619503,0.180990239,603117.716146,-35288.39646
Rammasun,PH051730000,PH051700000,RAGAY,1546,8259,9805,58214,11630,153.6966778,106.1864113,28.76005304,162.48,174651.9417,475752.8778,1532850.89,185.8828173,7.311993968,6.434264137,39.49489891,30.80739561,1,60787.35817,137468,378.759,6.166901433,0.003124087,0.005024116,0.407885121,0.554424876,0.02543116,0.00411064,0.300173754,0.080274348,0.004810242,0.007206219,0.439268404,0.168267032,677345.26414,-145891.88866
Rammasun,PH051731000,PH051700000,SAG��AY,1274,5068,6342,34546,6168,335.6261537,119.3170624,23.6186313,186.65,88186.08251,555975.2975,1499214.374,162.9596663,8.855716214,8.298620994,45.1444449,39.52525116,1,24802.42512,71458,102.93,9.650900249,0.009280144,0.009183476,0.360121157,0.569472192,0.049139653,0.002803377,0.314475287,0.128662094,0.009968588,0.010064748,0.428617219,0.108212065,690127.753071,-64567.45121
Rammasun,PH051732000,PH051700000,SAN FERNANDO,5273,4475,9748,35258,6529,418.0559179,138.2909488,6.377700717,228.18,124726.4715,513671.4615,1495088.694,86.51596589,5.733302323,6.011161997,29.26321053,27.89599476,1,9490.266694,43080,84.338,5.655454081,0.005028757,0.004336174,0.325182932,0.63497847,0.025414797,0.00505887,0.446789824,0.12286493,0.00796487,0.020623864,0.266565718,0.135190793,603556.731587,-118348.770783
Rammasun,PH051733000,PH051700000,SAN JOSE,729,4114,4843,40623,7687,787.9698956,97.86437201,38.67119205,175.2,93646.63951,559829.7287,1513768.47,45.25874695,2.708540526,5.430173197,14.32122559,26.0803223,1,3404.458731,49434,51.554,5.939984738,0.011978231,0.003879905,0.319141734,0.63245059,0.028825873,0.003723667,0.502038133,0.094569362,0.005023011,0.011597633,0.256436555,0.130335306,577261.384539,-54975.44746
Rammasun,PH051734000,PH051700000,SIPOCOT,1219,6354,7573,64855,13156,255.7030997,109.5041825,28.23338916,175.13,153311.1658,495710.1874,1524963.782,110.4843282,4.552140341,3.416642178,24.38337221,15.35322368,1,18002.11926,111677,253.634,6.142934238,0.003522234,0.014749355,0.293949305,0.65191207,0.027218693,0.008648343,0.270922857,0.227794305,0.003399915,0.007838693,0.305126631,0.184917599,667162.171928,-125077.77664
Rammasun,PH051735000,PH051700000,SIRUMA,35,705,740,17764,3385,137.6734093,80.87066459,63.78058209,126.3,138286.4729,532029.9138,1549497.838,25.7234279,3.236080781,3.440155443,17.23720992,14.81267245,1,135918.8687,180848,129.03,9.440441342,0.011256483,0.00607025,0.664368223,0.299151344,0.013260255,0.005893446,0.204612006,0.295815032,0.001891166,0.019155686,0.352855051,0.125671059,615782.654331,-74505.89081
Rammasun,PH051737000,PH051700000,TINAMBAC,195,5378,5573,67572,12215,205.4828263,87.95855207,50.66223574,175.16,122137.5569,538818.5746,1533031.513,127.6268333,4.746732063,5.711067889,25.09202065,29.75264568,1,126659.698,216900,328.845,7.399514592,0.002778715,0.001317079,0.559324756,0.389534043,0.039480236,0.007565171,0.230862188,0.22190355,0.003528672,0.004688784,0.385157018,0.153859788,642304.892501,-71475.32116
Rammasun,PH052002000,PH052000000,BARAS,4,81,85,12848,2566,180.6346394,70.0,63.41774614,55.2,63487.18321,647544.1073,1514315.752,189.2018306,11.90409958,6.599800726,60.49819651,29.06550515,1,42960.62707,73442,71.127,7.020547945,0.072913257,0.003764321,0.335188216,0.539934534,0.045335516,0.002864157,0.432953334,0.162060198,0.016402854,0.00615107,0.244156483,0.13827606,978006.602449,-69.43707
